Survey Date,Survey Year,Borough,Carriageway,Covered,Secure,Locker,Sheffield Stand,"""M"" stand","""P"" stand",Cyclehoop,Post,Butterfly,Wheel Rack,Bike Hangar,Two Tier,Other,Capacity
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
31/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
22/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
30/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
26/10/2017,2017,Kensington&Chelsea,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
31/10/2017,2017,Westminster,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8
23/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
23/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
23/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
26/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Hammersmith&Fulham,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
26/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Hammersmith&Fulham,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20
07/09/2017,2017,Hammersmith&Fulham,0,1,1,0,1,0,0,0,0,0,0,0,0,0,20
24/06/2017,2017,Hammersmith&Fulham,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Hammersmith&Fulham,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10
26/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
26/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
26/10/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
26/10/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
01/11/2017,2017,Westminster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,68
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
07/09/2017,2017,Westminster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20
26/10/2017,2017,Westminster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Hammersmith&Fulham,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
24/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
26/10/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
26/10/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
24/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
26/10/2017,2017,Kensington&Chelsea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Kensington&Chelsea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Westminster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
25/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
26/10/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
26/10/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Westminster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
25/06/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
07/09/2017,2017,Westminster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
